ds;region;production
2019-02-25;AMS;133791.36
2019-02-25;AMS;30853.88
2019-02-25;GLD;58801.16
2019-02-25;AMS;39350.4
2019-02-25;AMS;19675.2
2019-02-25;GLD;4709.52
2019-02-25;FNOP;100925.55
2019-02-25;AMS;33653.2
2019-02-25;RBNH;44493.81
2019-02-25;AMS;491.88
2019-02-25;GLD;340904.08
2019-02-25;AMS;35632.8
2019-02-25;GLD;24837.21
2019-02-25;GLD;227459.01
2019-02-25;RBNH;8288.89
2019-02-25;GLD;19165.66
2019-02-25;GLD;24837.21
2019-02-25;GLD;36886.97
2019-02-25;AMS;9175.05
2019-02-25;GLD;123752.24
2019-02-25;RBNH;70691.1
2019-02-25;GLD;4102.98
2019-02-25;GLD;8155.6
2019-02-25;RBNH;25282.36
2019-02-25;GLD;5912.81
2019-02-25;RBNH;512987.24
2019-02-26;GLD;4709.52
2019-02-26;AMS;22427.9
2019-02-26;AMS;38921.64
2019-02-26;GLD;488.45
2019-02-26;NHN;5799.01
2019-02-26;NHN;277.74
2019-02-26;AMS;3419.15
2019-02-26;AMS;3049.42
2019-02-26;AMS;21286.64
2019-02-26;AMS;3058.35
2019-02-26;AMS;8288.89
2019-02-26;NHN;6677.47
2019-02-26;AMS;123966.48
2019-02-26;AMS;20652.89
2019-02-26;RBNH;5505.03
2019-02-26;GLD;4709.52
2019-02-26;AMS;8155.6
2019-02-26;RBNH;81641.29
2019-02-26;RBNH;7943.8
2019-02-26;AMS;125392.35
2019-02-26;AMS;8288.89
2019-02-26;RBNH;61876.12
2019-02-26;AMS;39554.66
2019-02-26;AMS;370.32
2019-02-26;AMS;8593.82
2019-02-26;AMS;24837.21
2019-02-26;AMS;83443.22
2019-02-26;AMS;6930.5
2019-02-26;AMS;61983.24
2019-02-26;AMS;89403.45
2019-02-27;RBNH;7724.79
2019-02-27;AMS;23651.24
2019-02-27;GLD;7724.79
2019-02-27;GLD;8288.89
2019-02-27;RBNH;6376.06
2019-02-27;RBNH;7136.64
2019-02-27;AMS;277.74
2019-02-27;RBNH;970.27
2019-02-27;GLD;300.0
2019-02-27;AMS;11598.02
2019-02-27;RBNH;232659.24
2019-02-27;GLD;6791.89
2019-02-27;AMS;7792.53
2019-02-27;RBNH;7724.79
2019-02-27;AMS;7623.55
2019-02-27;GLD;21286.64
2019-02-27;AMS;6677.47
2019-02-27;RBNH;4900.0
2019-02-27;GLD;104096.11
2019-02-28;FNOP;8288.89
2019-02-28;GLD;4166.1
2019-02-28;FNOP;92.58
2019-02-28;AMS;4709.52
2019-02-28;AMS;9911.64
2019-02-28;GLD;9425.48
2019-02-28;GLD;5514.6
2019-02-28;AMS;7724.79
2019-02-28;GLD;1388.7
2019-02-28;GLD;8971.16
2019-02-28;FNOP;167163.66
2019-02-28;GLD;5405.79
2019-02-28;GLD;8696.1
2019-02-28;GLD;24837.21
2019-02-28;RBNH;8163.37
2019-02-28;AMS;24837.21
2019-02-28;RBNH;4709.52
2019-02-28;GLD;19959.84
2019-02-28;GLD;6677.47
2019-02-28;RBNH;60883.8
2019-02-28;GLD;129062.37
2019-02-28;GLD;0.0
2019-02-28;RBNH;7724.79
2019-02-28;RBNH;8288.89
2019-02-28;RBNH;11918.18
2019-02-28;RBNH;11366.02
2019-02-28;AMS;4989.96
2019-02-28;GLD;21286.64
2019-02-28;GLD;5799.01
2019-02-28;GLD;26074.32
2019-02-28;GLD;6677.47
2019-02-28;GLD;19266.79
2019-02-28;AMS;4485.58
2019-02-28;RBNH;12336.29
2019-02-28;RBNH;7724.79
2019-02-28;GLD;6930.5
2019-02-28;AMS;2442.25
2019-02-28;AMS;586.14
2019-02-28;AMS;37719.65
2019-02-28;AMS;15291.75
2019-02-28;AMS;0.0
2019-02-28;AMS;4709.52
2019-02-28;RBNH;27028.95
2019-02-28;AMS;28928.43
2019-02-28;GLD;36886.97
2019-02-28;GLD;11213.95
2019-02-28;FNOP;61542.84
2019-02-28;GLD;24532.59
2019-02-28;GLD;53826.96
2019-02-28;GLD;56155.75
2019-02-28;RBNH;12890.73
2019-02-28;GLD;1018.38
2019-02-28;RBNH;5821.62
2019-02-28;RBNH;2633.59
2019-02-28;AMS;7724.79
2019-02-28;GLD;8288.89
2019-02-28;RBNH;12059.07
2019-02-28;RBNH;7724.79
2019-02-28;RBNH;7724.79
2019-02-28;AMS;4709.52
2019-02-28;FNOP;3000.0
2019-02-28;FNOP;2772.2
2019-02-28;RBNH;7724.79
2019-02-28;GLD;5799.01
2019-02-28;AMS;22177.6
2019-02-28;GLD;75336.17
2019-03-01;RBNH;7792.53
2019-03-01;RBNH;7815.2
2019-03-01;AMS;4709.52
2019-03-01;RBNH;58801.16
2019-03-01;FNOP;212.94
2019-03-01;RBNH;8155.6
2019-03-01;GLD;25806.0
2019-03-01;RBNH;80671.02
2019-03-01;RBNH;120906.77
2019-03-01;AMS;0.0
2019-03-01;GLD;4345.66
2019-03-01;GLD;9926.79
2019-03-01;GLD;18019.3
2019-03-01;GLD;8288.89
2019-03-01;GLD;100532.28
2019-03-01;GLD;23279.1
2019-03-01;GLD;7724.79
2019-03-01;RBNH;7136.64
2019-03-01;AMS;2910.81
2019-03-01;AMS;8288.89
2019-03-01;RBNH;0.0
2019-03-01;RBNH;34636.05
2019-03-01;AMS;5544.4
2019-03-01;GLD;36886.97
2019-03-01;RBNH;54234.74
2019-03-01;AMS;8288.89
2019-03-01;GLD;71563.42
2019-03-01;GLD;6677.47
2019-03-01;GLD;8288.89
2019-03-01;GLD;12369.37
2019-03-01;AMS;8288.89
2019-03-01;GLD;24837.21
2019-03-01;AMS;0.0
2019-03-01;GLD;51659.64
2019-03-01;RBNH;123752.24
2019-03-01;AMS;87324.3
2019-03-01;AMS;66580.02
2019-03-01;GLD;99799.2
2019-03-01;GLD;105759.43
2019-03-01;RBNH;35068.33
2019-03-01;GLD;7617.84
2019-03-01;GLD;56155.75
2019-03-01;GLD;210210.59
2019-03-01;GLD;65855.83
2019-03-01;GLD;15662.93
2019-03-01;RBNH;12369.37
2019-03-01;RBNH;211657.47
2019-03-01;GLD;40058.29
2019-03-01;GLD;5799.01
2019-03-01;RBNH;303.6
2019-03-01;RBNH;50733.84
2019-03-01;GLD;16107.31
2019-03-04;NHN;10888.31
2019-03-04;RBNH;174698.4
2019-03-04;NHN;73879.13
2019-03-04;NHN;8288.89
2019-03-04;GLD;8288.89
2019-03-04;NHN;6649.6
2019-03-04;NHN;7452.9
2019-03-04;AMS;14325.6
2019-03-04;AMS;17126.76
2019-03-04;GLD;3344.4
2019-03-04;NHN;136810.19
2019-03-04;GLD;32921.53
2019-03-04;AMS;1388.7
2019-03-04;GLD;46157.13
2019-03-04;NHN;3703.2
2019-03-04;NHN;1801.93
2019-03-04;NHN;58801.16
2019-03-04;NHN;24837.21
2019-03-04;RBNH;4574.13
2019-03-04;NHN;64644.27
2019-03-04;NHN;74572.18
2019-03-04;NHN;73086.1
2019-03-04;NHN;72344.28
2019-03-04;NHN;61876.12
2019-03-04;RBNH;8288.89
2019-03-04;NHN;8288.89
2019-03-04;NHN;26301.81
2019-03-04;NHN;2735.32
2019-03-04;NHN;425.88
2019-03-04;RBNH;72908.86
2019-03-04;GLD;10395.75
2019-03-04;RBNH;4493.74
2019-03-04;GLD;5185.35
2019-03-05;FNOP;2437.2
2019-03-05;AMS;53945.3
2019-03-05;GLD;80128.77
2019-03-05;RBNH;0.0
2019-03-05;NHN;8586.76
2019-03-05;GLD;23147.87
2019-03-05;GLD;390.76
2019-03-05;NHN;2368.95
2019-03-05;RBNH;2090.25
2019-03-05;GLD;7340.04
2019-03-05;FNOP;13300.0
2019-03-05;AMS;5799.01
2019-03-05;RBNH;5143.0
2019-03-05;RBNH;1064.7
2019-03-05;AMS;47820.45
2019-03-05;GLD;21286.64
2019-03-05;RBNH;0.0
2019-03-05;GLD;4709.52
2019-03-05;GLD;7724.79
2019-03-05;RBNH;1600.0
2019-03-05;GLD;24837.21
2019-03-05;AMS;29971.83
2019-03-05;RBNH;5284.16
2019-03-05;FNOP;6478.58
2019-03-05;RBNH;5143.0
2019-03-06;AMS;0.0
2019-03-06;AMS;0.0
2019-03-06;AMS;9911.64
2019-03-06;NHN;144120.84
2019-03-06;AMS;77923.09
2019-03-06;AMS;19009.87
2019-03-06;AMS;7943.8
2019-03-06;GLD;7724.79
2019-03-06;AMS;77923.09
2019-03-06;AMS;6116.7
2019-03-06;AMS;0.0
2019-03-06;RBNH;97.69
2019-03-06;GLD;7136.64
2019-03-06;GLD;6653.28
2019-03-06;AMS;112135.49
2019-03-06;AMS;0.0
2019-03-06;AMS;26505.7
2019-03-06;AMS;30175.72
2019-03-06;AMS;33030.18
2019-03-06;GLD;4158.3
2019-03-06;GLD;7724.79
2019-03-06;AMS;427611.85
2019-03-06;AMS;133760.04
2019-03-07;GLD;7724.79
2019-03-07;GLD;5415.48
2019-03-07;GLD;7724.79
2019-03-07;GLD;11140.48
2019-03-07;GLD;61876.12
2019-03-07;AMS;123752.24
2019-03-07;FNOP;8288.89
2019-03-07;FNOP;100.0
2019-03-07;AMS;48885.4
2019-03-07;FNOP;2705.4
2019-03-07;FNOP;53364.85
2019-03-07;FNOP;5799.01
2019-03-07;GLD;244508.04
2019-03-07;FNOP;7724.79
2019-03-07;FNOP;18265.14
2019-03-07;NHN;42969.1
2019-03-07;FNOP;9964.38
2019-03-07;NHN;55028.17
2019-03-07;GLD;781.52
2019-03-07;AMS;65151.7
2019-03-07;FNOP;14861.7
2019-03-07;GLD;139406.8
2019-03-07;NHN;7724.79
2019-03-07;FNOP;7484.94
2019-03-07;AMS;66532.8
2019-03-07;NHN;8288.89
2019-03-07;FNOP;7724.79
2019-03-07;FNOP;10395.75
2019-03-07;GLD;6116.7
2019-03-07;FNOP;7136.64
2019-03-07;FNOP;11480.69
2019-03-07;AMS;55998.44
2019-03-07;GLD;37719.65
2019-03-07;AMS;491.88
2019-03-07;NHN;5350.58
2019-03-07;FNOP;8288.89
2019-03-07;FNOP;138.61
2019-03-07;FNOP;4396.05
2019-03-07;GLD;37563.31
2019-03-07;GLD;7045.1
2019-03-07;GLD;18296.52
2019-03-07;FNOP;22177.6
2019-03-07;GLD;1524.71
2019-03-07;AMS;3049.42
2019-03-07;FNOP;1851.6
2019-03-07;FNOP;8455.21
2019-03-07;FNOP;17464.86
2019-03-07;GLD;4158.3
2019-03-07;FNOP;2129.4
2019-03-07;GLD;9979.92
2019-03-07;NHN;7733.79
2019-03-07;AMS;76620.32
2019-03-07;AMS;7724.79
2019-03-07;GLD;6156.3
2019-03-07;GLD;1484.7
2019-03-07;AMS;7136.64
2019-03-07;AMS;15585.06
2019-03-07;GLD;4435.52
2019-03-07;GLD;4709.52
2019-03-07;AMS;5799.01
2019-03-07;RBNH;63613.68
2019-03-07;AMS;110508.38
2019-03-07;GLD;8288.89
2019-03-07;NHN;21900.38
2019-03-07;FNOP;7762.16
2019-03-07;GLD;9148.26
2019-03-07;RBNH;7900.77
2019-03-07;AMS;29846.17
2019-03-07;FNOP;7943.8
2019-03-07;FNOP;2787.0
2019-03-07;AMS;8288.89
2019-03-07;FNOP;4851.35
2019-03-07;FNOP;28968.86
2019-03-07;RBNH;32530.77
2019-03-07;RBNH;26074.32
2019-03-07;FNOP;56155.75
2019-03-07;GLD;40889.95
2019-03-07;GLD;8439.8
2019-03-07;FNOP;8288.89
2019-03-07;AMS;11805.12
2019-03-07;GLD;19980.22
2019-03-08;RBNH;10811.58
2019-03-08;RBNH;8288.89
2019-03-08;RBNH;0.0
2019-03-08;FNOP;8288.89
2019-03-08;RBNH;0.0
2019-03-08;NHN;12474.9
2019-03-08;RBNH;5544.4
2019-03-08;GLD;7724.79
2019-03-08;GLD;9220.92
2019-03-08;RBNH;8288.89
2019-03-08;GLD;3019.6
2019-03-08;GLD;970.27
2019-03-08;RBNH;4709.52
2019-03-08;RBNH;14415.44
2019-03-08;NHN;8288.89
2019-03-08;FNOP;53364.85
2019-03-08;RBNH;8288.89
2019-03-08;RBNH;5683.01
2019-03-11;RBNH;147927.8
2019-03-11;AMS;47037.26
2019-03-11;GLD;25894.03
2019-03-11;RBNH;7733.79
2019-03-11;AMS;0.0
2019-03-11;RBNH;6677.47
2019-03-11;RBNH;4709.52
2019-03-11;RBNH;27548.58
2019-03-11;AMS;7792.53
2019-03-11;RBNH;0.0
2019-03-11;GLD;7724.79
2019-03-11;AMS;59943.66
2019-03-11;AMS;19682.62
2019-03-11;RBNH;87153.11
2019-03-11;GLD;17464.86
2019-03-11;NHN;3483.75
2019-03-11;AMS;81652.08
2019-03-11;AMS;7724.79
2019-03-11;RBNH;5544.4
2019-03-11;RBNH;10074.03
2019-03-11;RBNH;12534.9
2019-03-11;AMS;0.0
2019-03-11;RBNH;44409.36
2019-03-11;RBNH;0.0
2019-03-11;GLD;30853.88
2019-03-11;AMS;8288.89
2019-03-11;AMS;7207.72
2019-03-11;RBNH;86245.47
2019-03-11;RBNH;5799.01
2019-03-11;RBNH;24837.21
2019-03-11;AMS;101462.52
2019-03-12;RBNH;28928.43
2019-03-12;AMS;8155.6
2019-03-12;RBNH;26301.81
2019-03-12;AMS;8288.89
2019-03-12;RBNH;4709.52
2019-03-12;RBNH;28330.1
2019-03-12;NHN;56155.75
2019-03-12;NHN;2079.15
2019-03-12;NHN;0.0
2019-03-12;AMS;5799.01
2019-03-12;GLD;3049.42
2019-03-12;NHN;11700.0
2019-03-12;NHN;0.0
2019-03-12;AMS;77760.21
2019-03-12;NHN;13306.56
2019-03-12;NHN;9990.61
2019-03-12;AMS;4073.52
2019-03-12;NHN;8288.89
2019-03-12;NHN;0.0
2019-03-12;NHN;7792.53
2019-03-12;AMS;97.69
2019-03-12;AMS;6677.47
2019-03-12;AMS;3326.64
2019-03-12;GLD;37563.31
2019-03-12;AMS;8288.89
2019-03-12;GLD;7724.79
2019-03-12;NHN;7724.79
2019-03-12;RBNH;12197.68
2019-03-12;RBNH;113660.2
2019-03-12;RBNH;69526.49
2019-03-12;RBNH;7724.79
2019-03-12;AMS;28471.98
2019-03-12;AMS;58801.16
2019-03-12;AMS;5799.01
2019-03-12;AMS;35272.97
2019-03-12;AMS;34652.5
2019-03-12;AMS;1450.02
2019-03-12;AMS;413671.08
2019-03-12;AMS;4709.52
2019-03-12;RBNH;58801.16
2019-03-13;AMS;6930.5
2019-03-13;AMS;8288.89
2019-03-13;AMS;200.0
2019-03-13;NHN;8288.89
2019-03-13;AMS;15758.16
2019-03-13;GLD;9702.7
2019-03-13;NHN;7792.53
2019-03-13;GLD;10398.39
2019-03-13;AMS;9009.65
2019-03-13;AMS;80668.32
2019-03-13;GLD;15801.54
2019-03-13;AMS;7724.79
2019-03-13;AMS;55153.42
2019-03-13;GLD;8288.89
2019-03-13;AMS;9876.5
2019-03-13;AMS;330.26
2019-03-13;AMS;36886.97
2019-03-13;NHN;3049.42
2019-03-13;NHN;69443.61
2019-03-13;AMS;6379.08
2019-03-13;AMS;203.89
2019-03-13;GLD;3742.47
2019-03-13;NHN;163826.13
2019-03-13;GLD;7136.64
2019-03-13;GLD;56155.75
2019-03-14;GLD;28515.24
2019-03-14;AMS;1386.1
2019-03-14;FNOP;10811.58
2019-03-14;GLD;56155.75
2019-03-14;GLD;16311.2
2019-03-14;GLD;89303.82
2019-03-14;GLD;3450.41
2019-03-14;FNOP;3160.48
2019-03-14;FNOP;8288.89
2019-03-14;GLD;18035.28
2019-03-14;GLD;4709.52
2019-03-14;GLD;5799.01
2019-03-14;GLD;4435.52
2019-03-14;GLD;2869.98
2019-03-14;GLD;4281.69
2019-03-14;GLD;8288.89
2019-03-14;FNOP;12233.4
2019-03-14;FNOP;56155.75
2019-03-14;FNOP;6388.2
2019-03-14;FNOP;36754.26
2019-03-14;GLD;21286.64
2019-03-14;FNOP;2854.46
2019-03-14;GLD;4709.52
2019-03-14;GLD;7943.8
2019-03-14;FNOP;488.45
2019-03-14;GLD;2217.76
2019-03-14;FNOP;21776.62
2019-03-14;FNOP;37719.65
2019-03-14;FNOP;24837.21
2019-03-14;FNOP;4709.52
2019-03-14;FNOP;18019.3
2019-03-14;FNOP;109896.71
2019-03-14;FNOP;7943.8
2019-03-14;FNOP;138.61
2019-03-14;GLD;7815.2
2019-03-14;RBNH;212.94
2019-03-14;GLD;16016.34
2019-03-14;GLD;21761.77
2019-03-14;FNOP;3805.4
2019-03-14;GLD;6518.49
2019-03-14;FNOP;9786.72
2019-03-14;AMS;0.0
2019-03-14;AMS;8288.89
2019-03-14;FNOP;4166.1
2019-03-14;GLD;1218.6
2019-03-14;FNOP;112311.5
2019-03-14;GLD;24837.21
2019-03-14;GLD;6677.47
2019-03-14;FNOP;24837.21
2019-03-14;GLD;5666.02
2019-03-14;GLD;14831.27
2019-03-14;FNOP;6839.56
2019-03-14;FNOP;18573.74
2019-03-14;FNOP;56155.75
2019-03-14;GLD;50266.14
2019-03-14;GLD;72950.25
2019-03-15;RBNH;9926.79
2019-03-15;GLD;7733.79
2019-03-15;GLD;19405.4
2019-03-15;NHN;9057.75
2019-03-15;GLD;14848.88
2019-03-15;RBNH;30853.88
2019-03-15;RBNH;2499.66
2019-03-15;GLD;7724.79
2019-03-15;RBNH;5799.01
2019-03-15;NHN;6677.47
2019-03-15;NHN;5462.22
2019-03-15;RBNH;47266.01
2019-03-15;RBNH;600.0
2019-03-15;NHN;5799.01
2019-03-15;NHN;29083.05
2019-03-15;RBNH;24059.02
2019-03-15;AMS;16910.42
2019-03-15;RBNH;35680.75
2019-03-15;RBNH;0.0
2019-03-15;RBNH;6677.47
2019-03-15;RBNH;187677.94
2019-03-15;RBNH;56155.75
2019-03-15;GLD;23840.92
2019-03-15;GLD;8288.89
2019-03-15;GLD;56552.88
2019-03-15;RBNH;73955.91
2019-03-15;RBNH;4709.52
2019-03-16;GLD;8288.89
2019-03-16;GLD;25642.85
2019-03-18;GLD;43020.79
2019-03-18;FNOP;3419.15
2019-03-18;AMS;9009.65
2019-03-18;GLD;24837.21
2019-03-18;GLD;8288.89
2019-03-18;GLD;56155.75
2019-03-18;GLD;34259.42
2019-03-18;GLD;27999.22
2019-03-18;AMS;4709.52
2019-03-18;RBNH;67641.68
2019-03-18;RBNH;16771.81
2019-03-18;FNOP;4709.52
2019-03-18;AMS;21623.16
2019-03-18;GLD;10888.31
2019-03-18;GLD;9220.92
2019-03-18;GLD;7797.98
2019-03-18;NHN;111996.88
2019-03-18;AMS;52866.36
2019-03-18;GLD;22615.4
2019-03-18;GLD;33641.85
2019-03-18;GLD;5415.48
2019-03-18;GLD;6087.51
2019-03-18;GLD;77898.82
2019-03-18;AMS;1465.35
2019-03-18;AMS;20145.86
2019-03-18;GLD;24354.2
2019-03-18;NHN;18199.56
2019-03-18;AMS;8288.89
2019-03-18;AMS;88765.95
2019-03-18;AMS;8288.89
2019-03-18;AMS;136519.67
2019-03-18;GLD;1660.78
2019-03-18;AMS;29801.15
2019-03-18;GLD;12000.0
2019-03-18;GLD;11140.48
2019-03-18;AMS;5574.0
2019-03-18;AMS;790451.16
2019-03-18;GLD;5143.0
2019-03-18;RBNH;24174.45
2019-03-19;RBNH;4709.52
2019-03-19;NHN;20930.11
2019-03-19;GLD;4077.8
2019-03-19;GLD;33882.64
2019-03-19;NHN;117032.86
2019-03-19;GLD;0.0
2019-03-19;NHN;61876.12
2019-03-19;GLD;24837.21
2019-03-19;NHN;2962.95
2019-03-19;NHN;8593.82
2019-03-19;NHN;0.0
2019-03-19;FNOP;13861.0
2019-03-19;RBNH;976.9
2019-03-19;GLD;51147.09
2019-03-19;NHN;4884.5
2019-03-19;FNOP;175345.4
2019-03-19;AMS;8288.89
2019-03-19;NHN;44909.64
2019-03-19;GLD;8288.89
2019-03-19;AMS;5821.62
2019-03-19;NHN;4689.12
2019-03-19;GLD;84818.24
2019-03-19;GLD;9911.64
2019-03-19;GLD;64730.87
2019-03-19;GLD;66843.38
2019-03-19;GLD;124576.79
2019-03-19;NHN;293298.76
2019-03-20;GLD;28415.05
2019-03-20;AMS;77923.09
2019-03-20;GLD;7724.79
2019-03-20;RBNH;12531.34
2019-03-20;RBNH;9220.92
2019-03-20;NHN;29270.82
2019-03-20;RBNH;14571.87
2019-03-20;AMS;3058.35
2019-03-20;RBNH;607.2
2019-03-20;AMS;38810.8
2019-03-20;AMS;1666.44
2019-03-20;RBNH;6231.18
2019-03-20;AMS;28471.98
2019-03-20;GLD;3516.84
2019-03-20;AMS;7733.79
2019-03-20;AMS;7733.79
2019-03-21;RBNH;6677.47
2019-03-21;NHN;4709.52
2019-03-21;NHN;80393.8
2019-03-21;NHN;13299.2
2019-03-21;NHN;56155.75
2019-03-21;FNOP;10257.14
2019-03-21;RBNH;11598.02
2019-03-21;NHN;5505.03
2019-03-21;FNOP;3049.42
2019-03-21;NHN;8288.89
2019-03-21;FNOP;35070.71
2019-03-21;NHN;4298.36
2019-03-21;GLD;7900.77
2019-03-21;FNOP;4396.05
2019-03-21;GLD;10491.88
2019-03-21;FNOP;24837.21
2019-03-21;FNOP;40370.22
2019-03-21;AMS;7870.08
2019-03-21;FNOP;6237.45
2019-03-21;FNOP;66508.65
2019-03-21;FNOP;6131.4
2019-03-21;RBNH;17497.62
2019-03-21;GLD;0.0
2019-03-21;FNOP;8288.89
2019-03-21;GLD;38921.64
2019-03-21;NHN;111731.72
2019-03-21;NHN;61876.12
2019-03-21;FNOP;13722.39
2019-03-21;FNOP;8288.89
2019-03-21;FNOP;53406.45
2019-03-21;GLD;39775.24
2019-03-21;FNOP;100353.64
2019-03-21;FNOP;54529.93
2019-03-21;RBNH;21294.0
2019-03-21;GLD;11825.62
2019-03-21;GLD;24837.21
2019-03-21;FNOP;120906.77
2019-03-21;NHN;26474.51
2019-03-21;NHN;110159.0
2019-03-21;FNOP;13861.0
2019-03-22;GLD;7378.2
2019-03-22;GLD;35174.88
2019-03-22;GLD;59943.66
2019-03-22;GLD;37604.7
2019-03-22;RBNH;13583.78
2019-03-22;AMS;8155.6
2019-03-22;AMS;10194.5
2019-03-22;AMS;37147.48
2019-03-22;RBNH;17603.47
2019-03-22;GLD;87153.11
2019-03-22;RBNH;18850.96
2019-03-22;GLD;19405.4
2019-03-22;RBNH;8288.89
2019-03-22;RBNH;7792.53
2019-03-22;RBNH;1172.28
2019-03-22;AMS;8288.89
2019-03-22;GLD;13999.61
2019-03-22;GLD;7724.79
2019-03-22;GLD;28471.98
2019-03-22;GLD;108670.24
2019-03-22;GLD;27444.78
2019-03-22;GLD;24837.21
2019-03-22;GLD;2148.84
2019-03-22;RBNH;61876.12
2019-03-22;GLD;6677.47
2019-03-22;AMS;61876.12
2019-03-22;RBNH;4485.58
2019-03-22;NHN;7136.64
2019-03-22;NHN;83997.66
2019-03-22;GLD;4148.13
2019-03-22;GLD;1296.12
2019-03-22;RBNH;0.0
2019-03-22;GLD;8288.89
2019-03-22;RBNH;16344.9
2019-03-22;RBNH;10736.28
2019-03-22;GLD;16790.05
2019-03-22;RBNH;13090.46
2019-03-22;NHN;8288.89
2019-03-22;GLD;5301.14
2019-03-22;RBNH;2442.25
2019-03-22;GLD;87153.11
2019-03-22;AMS;9911.64
2019-03-22;RBNH;4709.52
2019-03-22;GLD;24837.21
2019-03-25;RBNH;7724.79
2019-03-25;RBNH;15247.1
2019-03-25;RBNH;0.0
2019-03-25;RBNH;0.0
2019-03-25;RBNH;8288.89
2019-03-25;RBNH;5799.01
2019-03-25;AMS;39395.4
2019-03-25;GLD;7724.79
2019-03-25;RBNH;14415.44
2019-03-25;RBNH;84967.93
2019-03-25;GLD;36509.84
2019-03-25;RBNH;10843.59
2019-03-25;RBNH;16078.76
2019-03-25;GLD;142352.47
2019-03-25;GLD;301.96
2019-03-25;AMS;16149.06
2019-03-25;GLD;30355.59
2019-03-25;GLD;24837.21
2019-03-25;AMS;395.92
2019-03-25;RBNH;106036.65
2019-03-25;GLD;18350.1
2019-03-25;GLD;33234.07
2019-03-25;GLD;61876.12
2019-03-25;GLD;9220.92
2019-03-25;RBNH;28830.88
2019-03-25;RBNH;30910.03
2019-03-25;RBNH;8288.89
2019-03-25;RBNH;55254.19
2019-03-25;RBNH;30853.88
2019-03-26;AMS;6677.47
2019-03-26;AMS;5799.01
2019-03-26;AMS;4158.3
2019-03-26;AMS;8288.89
2019-03-26;AMS;4435.52
2019-03-26;AMS;6017.7
2019-03-26;AMS;6653.28
2019-03-26;AMS;2242.79
2019-03-26;AMS;19405.4
2019-03-26;AMS;10508.53
2019-03-26;AMS;8288.89
2019-03-26;AMS;6677.47
2019-03-26;AMS;6932.26
2019-03-26;AMS;9911.64
2019-03-26;AMS;61983.24
2019-03-26;GLD;7733.79
2019-03-26;AMS;0.0
2019-03-26;AMS;5301.14
2019-03-26;AMS;7724.79
2019-03-26;AMS;8147.04
2019-03-26;AMS;58077.59
2019-03-26;NHN;36328.6
2019-03-26;AMS;2211.1
2019-03-26;AMS;0.0
2019-03-26;AMS;9911.64
2019-03-26;AMS;18712.35
2019-03-27;GLD;6349.85
2019-03-27;RBNH;32157.52
2019-03-27;RBNH;6677.47
2019-03-27;RBNH;56155.75
2019-03-27;RBNH;7943.8
2019-03-27;RBNH;5530.84
2019-03-27;RBNH;2772.2
2019-03-27;RBNH;4655.82
2019-03-27;FNOP;52671.8
2019-03-27;FNOP;8288.89
2019-03-27;RBNH;0.0
2019-03-27;GLD;7733.79
2019-03-27;GLD;1386.1
2019-03-27;GLD;7700.0
2019-03-27;GLD;0.0
2019-03-27;GLD;790.12
2019-03-27;GLD;11825.62
2019-03-27;RBNH;0.0
2019-03-27;GLD;4709.52
2019-03-27;GLD;24837.21
2019-03-28;FNOP;10194.5
2019-03-28;GLD;24837.21
2019-03-28;FNOP;6677.47
2019-03-28;FNOP;8288.89
2019-03-28;RBNH;68099.26
2019-03-28;GLD;20185.11
2019-03-28;GLD;452.94
2019-03-28;GLD;9220.92
2019-03-28;GLD;36886.97
2019-03-28;GLD;296209.57
2019-03-28;GLD;5091.9
2019-03-28;GLD;8288.89
2019-03-28;GLD;42819.84
2019-03-28;FNOP;6677.47
2019-03-28;FNOP;1759.02
2019-03-28;GLD;61876.12
2019-03-28;FNOP;5799.01
2019-03-28;FNOP;3703.2
2019-03-28;FNOP;21409.92
2019-03-28;GLD;10194.5
2019-03-28;GLD;111323.94
2019-03-28;GLD;34929.72
2019-03-28;FNOP;38921.64
2019-03-28;AMS;292254.72
2019-03-28;GLD;25640.4
2019-03-28;GLD;13774.29
2019-03-28;GLD;12641.18
2019-03-28;RBNH;28471.98
2019-03-28;FNOP;119897.65
2019-03-28;GLD;7378.2
2019-03-28;GLD;20778.89
2019-03-28;FNOP;41860.22
2019-03-28;GLD;7136.64
2019-03-28;GLD;8871.04
2019-03-28;GLD;32434.74
2019-03-28;FNOP;5799.01
2019-03-28;GLD;61876.12
2019-03-28;GLD;36886.97
2019-03-28;GLD;36731.65
2019-03-28;GLD;44040.24
2019-03-28;GLD;25920.07
2019-03-28;GLD;58801.16
2019-03-28;GLD;11259.21
2019-03-29;GLD;21286.64
2019-03-29;GLD;82563.26
2019-03-29;NHN;3223.26
2019-03-29;RBNH;6677.47
2019-03-29;GLD;3742.47
2019-03-29;RBNH;39350.77
2019-03-29;RBNH;41583.0
2019-03-29;GLD;6500.0
2019-03-29;GLD;36339.09
2019-03-29;RBNH;415.83
2019-03-29;GLD;56155.75
2019-03-29;AMS;8563.38
2019-03-29;AMS;0.0
2019-03-29;RBNH;278.7
2019-03-29;NHN;2079.15
2019-03-29;GLD;8563.38
2019-03-29;GLD;5505.03
2019-03-29;NHN;9148.26
2019-03-29;GLD;22732.04
2019-03-29;AMS;8288.89
2019-03-29;RBNH;3147.72
2019-03-29;GLD;11665.08
2019-03-29;GLD;26335.9
